amfi_code,date,nav
120505,2025-08-15,382.6261
120843,2025-08-15,133.0355
149324,2025-08-15,187.2776
120503,2025-08-15,109.2809
100033,2025-08-15,254.3698
119094,2025-08-15,168.6486
101207,2025-08-15,65.5461
118632,2025-08-15,95.0848
118633,2025-08-15,77.8004
149323,2025-08-15,216.6563
102886,2025-08-15,148.0625
149322,2025-08-15,533.6807
101208,2025-08-15,387.7137
119120,2025-08-15,52.3021
119095,2025-08-15,83.2976
125498,2025-08-15,144.4665
119120,2025-08-18,52.0972
101206,2025-08-18,569.1072
148569,2025-08-18,68.7461
118636,2025-08-18,35.0024
149324,2025-08-18,186.602
120504,2025-08-18,123.855
118634,2025-08-18,101.6348
125497,2025-08-18,964.4252
119092,2025-08-18,52.1651
118635,2025-08-18,293.8108
148568,2025-08-18,182.0311
120841,2025-08-18,368.4199
119598,2025-08-18,201.5144
100025,2025-08-18,31.8744
102885,2025-08-18,159.8347
119094,2025-08-18,166.4328
125498,2025-08-18,146.5113
102887,2025-08-18,396.369
100016,2025-08-18,585.4707
120507,2025-08-18,367.3344
149323,2025-08-18,220.3515
119552,2025-08-18,127.616
119599,2025-08-18,90.7647
120505,2025-08-18,383.3489
149322,2025-08-18,527.2772
118632,2025-08-18,94.8296
119551,2025-08-18,106.1974
148567,2025-08-18,204.4096
119093,2025-08-18,53.6583
101208,2025-08-18,387.5377
120844,2025-08-18,4037.6323
120506,2025-08-18,328.4846
120843,2025-08-18,132.4312
119095,2025-08-18,85.6298
102886,2025-08-18,148.2944
118633,2025-08-18,77.9998
100033,2025-08-18,254.8513
120503,2025-08-18,111.2457
101207,2025-08-18,65.1391
120842,2025-08-18,73.3651
149324,2025-08-19,185.0311
119552,2025-08-19,128.4391
120504,2025-08-19,124.1016
120843,2025-08-19,133.5267
120507,2025-08-19,367.484
101206,2025-08-19,566.0627
102887,2025-08-19,402.2353
100025,2025-08-19,31.819
125497,2025-08-19,957.3657
120505,2025-08-19,386.8209
149322,2025-08-19,530.0108
119095,2025-08-19,84.5719
118632,2025-08-19,95.59
120842,2025-08-19,73.6496
118635,2025-08-19,299.6696
102885,2025-08-19,157.3529
149323,2025-08-19,220.8498
119094,2025-08-19,165.1518
118636,2025-08-19,35.0887
120506,2025-08-19,335.6998
100016,2025-08-19,590.9463
118633,2025-08-19,78.8094
148569,2025-08-19,68.6485
148567,2025-08-19,204.923
119120,2025-08-19,52.3801
119093,2025-08-19,54.5089
125498,2025-08-19,144.5726
119551,2025-08-19,104.8323
119599,2025-08-19,89.5645
119092,2025-08-19,51.6217
102886,2025-08-19,148.2836
101207,2025-08-19,65.3885
100033,2025-08-19,258.611
120503,2025-08-19,110.5284
120844,2025-08-19,4037.2998
118634,2025-08-19,103.5651
119598,2025-08-19,203.097
120841,2025-08-19,371.7952
101208,2025-08-19,387.5227
148568,2025-08-19,180.6305
119092,2025-08-20,51.5529
101207,2025-08-20,64.5917
149323,2025-08-20,219.7064
101208,2025-08-20,387.5578
119093,2025-08-20,54.9201
101206,2025-08-20,567.2042
120842,2025-08-20,75.2952
125498,2025-08-20,144.4104
119551,2025-08-20,104.2483
118632,2025-08-20,95.4519
120841,2025-08-20,371.6216
119599,2025-08-20,88.2918
120507,2025-08-20,367.509
102885,2025-08-20,157.2747
119598,2025-08-20,200.9409
100025,2025-08-20,31.7904
120504,2025-08-20,124.9712
120844,2025-08-20,4035.8473
100033,2025-08-20,263.7526
120505,2025-08-20,376.0365
118635,2025-08-20,301.324
125497,2025-08-20,958.4488
148568,2025-08-20,180.0539
119094,2025-08-20,166.5234
149324,2025-08-20,185.8545
120843,2025-08-20,133.3238
119120,2025-08-20,52.457
119552,2025-08-20,127.2963
102886,2025-08-20,150.8988
102887,2025-08-20,400.7685
120506,2025-08-20,333.3172
118633,2025-08-20,78.1167
149322,2025-08-20,531.977
118634,2025-08-20,103.1565
100016,2025-08-20,597.159
148569,2025-08-20,68.8291
120503,2025-08-20,109.4277
119095,2025-08-20,85.7055
118636,2025-08-20,34.9819
148567,2025-08-20,205.2108
120503,2025-08-21,109.7935
120505,2025-08-21,376.7909
118635,2025-08-21,304.0649
125497,2025-08-21,953.4564
119094,2025-08-21,168.5144
149324,2025-08-21,184.6856
102885,2025-08-21,157.8297
119552,2025-08-21,125.6287
120506,2025-08-21,330.905
149323,2025-08-21,217.1726
100033,2025-08-21,261.7756
118633,2025-08-21,77.933
148569,2025-08-21,69.4568
120504,2025-08-21,126.552
119120,2025-08-21,52.407
119599,2025-08-21,89.8849
118632,2025-08-21,94.9511
120507,2025-08-21,367.6228
101207,2025-08-21,66.789
119093,2025-08-21,55.292
120842,2025-08-21,74.5635
125498,2025-08-21,141.5422
149322,2025-08-21,527.8689
119092,2025-08-21,51.3224
148567,2025-08-21,204.2557
119551,2025-08-21,104.2602
120841,2025-08-21,374.3965
119598,2025-08-21,201.843
101208,2025-08-21,387.5139
101206,2025-08-21,563.5123
118634,2025-08-21,103.5314
102887,2025-08-21,405.3462
100025,2025-08-21,31.7754
102886,2025-08-21,151.8952
120844,2025-08-21,4035.3696
118636,2025-08-21,35.0488
100016,2025-08-21,591.5433
119095,2025-08-21,86.4115
148568,2025-08-21,178.5753
120843,2025-08-21,130.6337
120504,2025-08-22,126.9674
119120,2025-08-22,52.5977
100025,2025-08-22,31.7487
118632,2025-08-22,93.7781
101207,2025-08-22,66.7412
119598,2025-08-22,196.194
119093,2025-08-22,55.0684
118636,2025-08-22,34.972
120842,2025-08-22,74.119
125498,2025-08-22,140.9727
120841,2025-08-22,374.9498
148569,2025-08-22,69.6195
120844,2025-08-22,4036.4325
149323,2025-08-22,222.6972
148568,2025-08-22,180.8698
100033,2025-08-22,264.4762
120843,2025-08-22,131.4418
120505,2025-08-22,372.359
125497,2025-08-22,951.2043
118635,2025-08-22,304.3325
119551,2025-08-22,104.5381
101208,2025-08-22,387.6071
148567,2025-08-22,208.3526
102887,2025-08-22,403.36
149324,2025-08-22,178.1825
119552,2025-08-22,126.6034
118634,2025-08-22,101.7831
120503,2025-08-22,109.7433
120506,2025-08-22,327.839
100016,2025-08-22,587.564
119094,2025-08-22,168.023
118633,2025-08-22,78.2458
149322,2025-08-22,523.9968
119599,2025-08-22,91.3091
119092,2025-08-22,51.5996
102885,2025-08-22,156.47
102886,2025-08-22,150.6019
101206,2025-08-22,568.1708
120507,2025-08-22,367.7651
119095,2025-08-22,87.398
119598,2025-08-25,198.2398
102887,2025-08-25,404.9178
120503,2025-08-25,109.6106
101207,2025-08-25,66.8271
118635,2025-08-25,302.5484
102886,2025-08-25,149.338
119120,2025-08-25,52.484
120842,2025-08-25,74.4222
120507,2025-08-25,367.792
120843,2025-08-25,130.3554
102885,2025-08-25,158.4844
119095,2025-08-25,88.4886
119552,2025-08-25,127.09
148568,2025-08-25,179.6277
120844,2025-08-25,4036.5514
119092,2025-08-25,51.4726
100033,2025-08-25,267.0904
149324,2025-08-25,176.0375
119599,2025-08-25,92.0929
119093,2025-08-25,55.2357
119094,2025-08-25,166.6489
120505,2025-08-25,377.8328
148567,2025-08-25,213.3305
101206,2025-08-25,564.5132
125497,2025-08-25,968.6511
120506,2025-08-25,329.761
118636,2025-08-25,34.9827
120504,2025-08-25,126.039
100025,2025-08-25,31.7754
101208,2025-08-25,387.8402
148569,2025-08-25,70.2431
119551,2025-08-25,104.3698
125498,2025-08-25,141.1256
149323,2025-08-25,225.2795
149322,2025-08-25,528.6294
100016,2025-08-25,594.075
118633,2025-08-25,78.1962
118632,2025-08-25,94.6436
118634,2025-08-25,100.1236
120841,2025-08-25,368.9999
119120,2025-08-26,52.5528
148567,2025-08-26,212.9435
149323,2025-08-26,226.5126
119094,2025-08-26,166.9184
118632,2025-08-26,94.7028
120504,2025-08-26,126.1659
119552,2025-08-26,126.148
120503,2025-08-26,111.0385
102886,2025-08-26,148.8441
119599,2025-08-26,93.7425
148569,2025-08-26,69.4086
120507,2025-08-26,367.7474
149322,2025-08-26,521.1074
101207,2025-08-26,67.2975
118633,2025-08-26,78.0665
120506,2025-08-26,330.3892
149324,2025-08-26,175.3148
102885,2025-08-26,159.1314
119092,2025-08-26,50.2827
101206,2025-08-26,566.6037
120841,2025-08-26,369.5012
125497,2025-08-26,966.5256
118634,2025-08-26,101.3626
101208,2025-08-26,388.029
102887,2025-08-26,402.6887
118635,2025-08-26,300.5427
120842,2025-08-26,74.2445
120843,2025-08-26,129.9585
100016,2025-08-26,593.6122
119551,2025-08-26,104.7483
148568,2025-08-26,180.6543
118636,2025-08-26,34.986
120844,2025-08-26,4038.7332
120505,2025-08-26,377.4224
119093,2025-08-26,55.2498
119598,2025-08-26,199.3468
119095,2025-08-26,86.3464
100025,2025-08-26,31.7873
125498,2025-08-26,139.7837
100033,2025-08-26,270.7265
119599,2025-08-27,92.5341
118636,2025-08-27,34.8536
100025,2025-08-27,31.7385
119120,2025-08-27,52.5449
119598,2025-08-27,201.5378
101208,2025-08-27,388.1861
149323,2025-08-27,226.2156
149322,2025-08-27,523.9492
119095,2025-08-27,85.5062
148569,2025-08-27,69.7293
125497,2025-08-27,970.1014
100016,2025-08-27,582.4047
119092,2025-08-27,51.9735
119094,2025-08-27,170.0094
120505,2025-08-27,377.8171
100033,2025-08-27,272.531
120844,2025-08-27,4039.5029
149324,2025-08-27,172.5146
120503,2025-08-27,111.6351
120841,2025-08-27,370.7876
119552,2025-08-27,125.2488
120843,2025-08-27,132.0875
120504,2025-08-27,128.2699
118635,2025-08-27,301.1453
102887,2025-08-27,410.7238
118634,2025-08-27,102.8698
120506,2025-08-27,333.9849
118633,2025-08-27,77.2841
148568,2025-08-27,182.6026
148567,2025-08-27,214.7
102886,2025-08-27,146.1816
101206,2025-08-27,568.3201
102885,2025-08-27,158.7999
119093,2025-08-27,55.2472
125498,2025-08-27,139.115
118632,2025-08-27,94.928
119551,2025-08-27,103.652
120507,2025-08-27,368.1235
101207,2025-08-27,66.2131
120842,2025-08-27,74.2057
149322,2025-08-28,522.7677
101208,2025-08-28,388.4068
100016,2025-08-28,575.5565
119551,2025-08-28,105.0344
118636,2025-08-28,34.7923
119599,2025-08-28,93.1248
125497,2025-08-28,975.2467
148569,2025-08-28,69.9128
120505,2025-08-28,371.3224
119094,2025-08-28,170.2077
120844,2025-08-28,4040.1318
119598,2025-08-28,205.1033
125498,2025-08-28,136.8822
120841,2025-08-28,363.8762
120507,2025-08-28,368.1572
100033,2025-08-28,266.4476
119552,2025-08-28,126.5634
119095,2025-08-28,83.7568
102886,2025-08-28,145.878
119092,2025-08-28,52.0656
120506,2025-08-28,336.2968
148568,2025-08-28,181.0957
120504,2025-08-28,129.8705
120843,2025-08-28,134.5489
100025,2025-08-28,31.574
101207,2025-08-28,67.6645
118635,2025-08-28,300.7793
102887,2025-08-28,410.0534
119093,2025-08-28,55.1521
120503,2025-08-28,111.1719
102885,2025-08-28,159.434
148567,2025-08-28,216.5668
149323,2025-08-28,230.7778
118633,2025-08-28,75.9176
118632,2025-08-28,95.857
120842,2025-08-28,75.2132
118634,2025-08-28,103.0025
149324,2025-08-28,173.0763
101206,2025-08-28,577.0188
119120,2025-08-28,52.6446
119095,2025-08-29,84.0802
102886,2025-08-29,145.7257
100025,2025-08-29,31.5041
119094,2025-08-29,167.7653
119552,2025-08-29,125.3073
101207,2025-08-29,66.6388
101208,2025-08-29,388.3938
120506,2025-08-29,332.1232
119093,2025-08-29,55.2905
118633,2025-08-29,76.5066
120505,2025-08-29,376.1228
120503,2025-08-29,110.8136
149324,2025-08-29,171.173
148567,2025-08-29,218.7057
120843,2025-08-29,133.8504
125497,2025-08-29,967.1771
101206,2025-08-29,583.2802
120841,2025-08-29,370.3596
120507,2025-08-29,368.3245
118632,2025-08-29,95.5035
148568,2025-08-29,181.8927
120504,2025-08-29,130.9831
149323,2025-08-29,230.4928
100016,2025-08-29,574.5884
148569,2025-08-29,70.8579
119551,2025-08-29,105.0125
119599,2025-08-29,93.0226
125498,2025-08-29,137.101
120842,2025-08-29,72.7658
120844,2025-08-29,4040.7663
119598,2025-08-29,206.4743
102885,2025-08-29,158.7431
118636,2025-08-29,34.9961
102887,2025-08-29,405.7413
149322,2025-08-29,525.625
100033,2025-08-29,266.1319
119120,2025-08-29,52.6512
118634,2025-08-29,101.1187
119092,2025-08-29,52.1335
118635,2025-08-29,296.6074
118635,2025-09-01,294.278
102887,2025-09-01,406.3723
119552,2025-09-01,127.2015
119551,2025-09-01,106.1071
120507,2025-09-01,368.6447
118636,2025-09-01,35.0271
119095,2025-09-01,82.418
100016,2025-09-01,569.0184
120842,2025-09-01,72.2956
148568,2025-09-01,180.3686
125497,2025-09-01,960.4061
120503,2025-09-01,110.3805
120504,2025-09-01,131.9735
120505,2025-09-01,379.2132
125498,2025-09-01,138.938
101208,2025-09-01,388.4381
119094,2025-09-01,168.0989
120844,2025-09-01,4041.6833
120843,2025-09-01,134.7123
100033,2025-09-01,262.6531
120841,2025-09-01,371.5691
119092,2025-09-01,51.4561
149324,2025-09-01,171.2053
119093,2025-09-01,54.6902
118634,2025-09-01,101.2768
102885,2025-09-01,160.461
148567,2025-09-01,217.5868
149323,2025-09-01,225.9699
119120,2025-09-01,52.474
118633,2025-09-01,76.7104
118632,2025-09-01,94.4016
148569,2025-09-01,70.9203
119599,2025-09-01,94.3539
101206,2025-09-01,580.8622
149322,2025-09-01,530.5
101207,2025-09-01,65.3954
119598,2025-09-01,207.1372
102886,2025-09-01,146.6406
120506,2025-09-01,329.7826
100025,2025-09-01,31.4695
120506,2025-09-02,334.2504
101208,2025-09-02,388.6136
101207,2025-09-02,65.281
119094,2025-09-02,169.7957
119551,2025-09-02,106.4832
149323,2025-09-02,226.8409
100016,2025-09-02,567.2401
120841,2025-09-02,373.9706
148568,2025-09-02,180.1606
120843,2025-09-02,134.0443
120504,2025-09-02,132.8586
149322,2025-09-02,526.6968
119598,2025-09-02,204.4613
100033,2025-09-02,262.1937
101206,2025-09-02,574.717
119599,2025-09-02,94.2651
119092,2025-09-02,50.822
120507,2025-09-02,368.8315
119093,2025-09-02,55.1115
118632,2025-09-02,94.5085
125497,2025-09-02,950.7356
148569,2025-09-02,70.8858
102885,2025-09-02,161.8842
120505,2025-09-02,382.0071
120842,2025-09-02,70.8514
102887,2025-09-02,408.8214
118635,2025-09-02,293.6631
100025,2025-09-02,31.4589
119095,2025-09-02,79.9561
118634,2025-09-02,103.3923
120844,2025-09-02,4042.1931
118633,2025-09-02,77.363
148567,2025-09-02,221.4547
120503,2025-09-02,111.2927
119120,2025-09-02,52.499
149324,2025-09-02,177.306
102886,2025-09-02,147.8186
119552,2025-09-02,126.2603
118636,2025-09-02,35.0217
125498,2025-09-02,137.218
120843,2025-09-03,133.7369
118636,2025-09-03,35.1921
149324,2025-09-03,180.9234
118635,2025-09-03,295.5698
125497,2025-09-03,943.8227
119092,2025-09-03,50.807
148569,2025-09-03,70.5033
100033,2025-09-03,265.4663
119120,2025-09-03,52.653
119599,2025-09-03,93.7772
120842,2025-09-03,69.8916
118633,2025-09-03,77.105
125498,2025-09-03,136.2911
119598,2025-09-03,202.3574
119552,2025-09-03,127.0387
149322,2025-09-03,521.6962
118634,2025-09-03,106.3623
101206,2025-09-03,579.2788
118632,2025-09-03,94.8144
120844,2025-09-03,4042.152
119093,2025-09-03,54.7148
119094,2025-09-03,169.7042
102887,2025-09-03,408.9552
101207,2025-09-03,64.0349
100025,2025-09-03,31.3785
120503,2025-09-03,111.0479
120506,2025-09-03,333.7943
102886,2025-09-03,148.0935
149323,2025-09-03,223.6825
119551,2025-09-03,106.9682
148567,2025-09-03,221.435
120505,2025-09-03,378.5632
100016,2025-09-03,567.6949
120504,2025-09-03,134.2926
120841,2025-09-03,370.3372
102885,2025-09-03,162.4638
120507,2025-09-03,368.8918
148568,2025-09-03,179.4365
101208,2025-09-03,388.6557
119095,2025-09-03,79.7272
118634,2025-09-04,105.9255
125498,2025-09-04,137.2059
101206,2025-09-04,576.2475
120504,2025-09-04,133.8219
118636,2025-09-04,35.167
102885,2025-09-04,163.3639
100016,2025-09-04,575.36
118632,2025-09-04,94.6437
120842,2025-09-04,71.9809
119598,2025-09-04,206.3549
149323,2025-09-04,224.5547
118635,2025-09-04,295.6834
102886,2025-09-04,145.3304
148569,2025-09-04,71.678
148568,2025-09-04,178.2893
102887,2025-09-04,405.858
119120,2025-09-04,52.6642
120503,2025-09-04,109.362
120843,2025-09-04,133.0019
120506,2025-09-04,337.7487
119551,2025-09-04,107.5625
120505,2025-09-04,375.3271
119092,2025-09-04,50.9841
120841,2025-09-04,372.792
100025,2025-09-04,31.3486
101208,2025-09-04,388.7046
119095,2025-09-04,77.0685
100033,2025-09-04,266.6174
101207,2025-09-04,65.6869
119599,2025-09-04,94.662
125497,2025-09-04,920.8704
120844,2025-09-04,4044.4546
119094,2025-09-04,172.3953
148567,2025-09-04,222.3753
120507,2025-09-04,368.9791
149322,2025-09-04,528.759
118633,2025-09-04,76.6614
119552,2025-09-04,126.7364
149324,2025-09-04,182.7761
119093,2025-09-04,54.6223
100016,2025-09-05,574.1842
118633,2025-09-05,76.7054
102887,2025-09-05,410.3677
120841,2025-09-05,376.5854
118634,2025-09-05,103.2826
120505,2025-09-05,376.5869
119552,2025-09-05,127.4781
102885,2025-09-05,161.4828
120503,2025-09-05,109.3718
120507,2025-09-05,368.9775
119551,2025-09-05,108.0437
119094,2025-09-05,174.3088
120844,2025-09-05,4044.7028
118635,2025-09-05,295.6614
149324,2025-09-05,188.223
125498,2025-09-05,139.3048
100025,2025-09-05,31.2684
101208,2025-09-05,389.033
125497,2025-09-05,925.7812
118636,2025-09-05,35.1689
118632,2025-09-05,95.9313
119093,2025-09-05,54.81
120843,2025-09-05,130.7882
148567,2025-09-05,222.494
102886,2025-09-05,143.3185
119120,2025-09-05,52.7822
101207,2025-09-05,65.5058
148569,2025-09-05,69.9309
119598,2025-09-05,211.2603
100033,2025-09-05,270.4888
120842,2025-09-05,72.5471
149323,2025-09-05,228.3505
119599,2025-09-05,96.0611
148568,2025-09-05,178.6794
119095,2025-09-05,77.4507
119092,2025-09-05,51.3273
149322,2025-09-05,528.7651
120506,2025-09-05,337.4588
120504,2025-09-05,132.3003
101206,2025-09-05,574.8406
119598,2025-09-08,210.6534
101208,2025-09-08,389.1451
100016,2025-09-08,579.9402
100025,2025-09-08,31.2674
120504,2025-09-08,132.4492
119095,2025-09-08,75.9982
100033,2025-09-08,271.7808
120503,2025-09-08,107.9549
120843,2025-09-08,130.9915
148567,2025-09-08,222.3348
101207,2025-09-08,62.32
125497,2025-09-08,943.1922
119093,2025-09-08,54.3917
119092,2025-09-08,51.4614
119094,2025-09-08,174.2975
120841,2025-09-08,377.6233
120505,2025-09-08,373.7216
120506,2025-09-08,334.5731
119599,2025-09-08,95.1383
118634,2025-09-08,104.75
119551,2025-09-08,108.714
120844,2025-09-08,4045.2576
149324,2025-09-08,188.1722
118633,2025-09-08,77.3253
120507,2025-09-08,369.1752
102886,2025-09-08,142.3803
149322,2025-09-08,530.5693
119552,2025-09-08,126.9333
101206,2025-09-08,569.7866
149323,2025-09-08,223.9758
119120,2025-09-08,52.6584
118635,2025-09-08,293.4328
120842,2025-09-08,73.4275
118632,2025-09-08,93.8992
118636,2025-09-08,35.2669
148568,2025-09-08,176.6112
148569,2025-09-08,70.3538
102887,2025-09-08,415.8565
125498,2025-09-08,136.9296
102885,2025-09-08,163.5188
120504,2025-09-09,131.5655
119598,2025-09-09,210.9902
120844,2025-09-09,4046.8484
119599,2025-09-09,95.1299
100025,2025-09-09,31.1919
120506,2025-09-09,333.8011
149322,2025-09-09,535.1241
148569,2025-09-09,70.3776
119093,2025-09-09,53.4841
118632,2025-09-09,94.8803
149323,2025-09-09,221.7266
118633,2025-09-09,77.2074
148567,2025-09-09,222.9963
119120,2025-09-09,52.67
101207,2025-09-09,62.5712
118634,2025-09-09,104.3868
119552,2025-09-09,126.8166
118635,2025-09-09,293.6399
100016,2025-09-09,587.597
119095,2025-09-09,75.0642
125498,2025-09-09,136.7455
102887,2025-09-09,409.2498
148568,2025-09-09,178.3793
118636,2025-09-09,35.2414
120842,2025-09-09,73.4063
101206,2025-09-09,573.5047
102885,2025-09-09,163.4701
102886,2025-09-09,143.5931
120843,2025-09-09,131.4507
120507,2025-09-09,369.3363
125497,2025-09-09,944.91
100033,2025-09-09,267.7707
119094,2025-09-09,174.5052
149324,2025-09-09,188.1515
120505,2025-09-09,375.9254
119551,2025-09-09,110.0526
120841,2025-09-09,377.7869
101208,2025-09-09,389.4617
119092,2025-09-09,50.9523
120503,2025-09-09,110.1114
118635,2025-09-10,296.9823
120841,2025-09-10,375.0148
101206,2025-09-10,570.5384
119093,2025-09-10,53.3313
149323,2025-09-10,224.1845
120503,2025-09-10,109.234
102885,2025-09-10,164.9332
149324,2025-09-10,185.2112
119552,2025-09-10,126.9278
118636,2025-09-10,35.1852
119551,2025-09-10,110.3004
120506,2025-09-10,330.9455
101207,2025-09-10,63.1741
148568,2025-09-10,176.5504
149322,2025-09-10,530.8805
120843,2025-09-10,130.6425
125497,2025-09-10,933.6627
118632,2025-09-10,95.5939
148569,2025-09-10,70.2783
119094,2025-09-10,170.8157
119120,2025-09-10,52.6022
120505,2025-09-10,366.5745
148567,2025-09-10,220.7902
100033,2025-09-10,259.9875
119095,2025-09-10,72.4795
102886,2025-09-10,144.7577
120504,2025-09-10,130.4143
119598,2025-09-10,208.1873
119599,2025-09-10,93.639
120507,2025-09-10,369.3718
100025,2025-09-10,31.1341
101208,2025-09-10,389.3386
118633,2025-09-10,77.7954
120844,2025-09-10,4048.2988
102887,2025-09-10,405.8896
125498,2025-09-10,137.3023
120842,2025-09-10,74.1259
118634,2025-09-10,106.0412
100016,2025-09-10,595.3841
119092,2025-09-10,49.8649
120506,2025-09-11,329.3646
149322,2025-09-11,535.3963
120504,2025-09-11,129.6553
102886,2025-09-11,144.4236
119599,2025-09-11,90.1053
119093,2025-09-11,52.6896
119598,2025-09-11,212.2533
119120,2025-09-11,52.7163
101207,2025-09-11,62.8111
118632,2025-09-11,96.0293
118633,2025-09-11,77.1478
119095,2025-09-11,74.4527
119551,2025-09-11,111.0495
120843,2025-09-11,132.1613
102885,2025-09-11,166.0347
120842,2025-09-11,72.6241
125498,2025-09-11,137.2272
119092,2025-09-11,49.8466
120507,2025-09-11,369.3458
148569,2025-09-11,70.0698
149323,2025-09-11,222.9987
120844,2025-09-11,4048.2038
120505,2025-09-11,364.6875
120503,2025-09-11,109.1345
118634,2025-09-11,106.6047
118635,2025-09-11,297.5144
102887,2025-09-11,405.4792
148567,2025-09-11,217.0971
120841,2025-09-11,374.4936
101206,2025-09-11,570.6564
100033,2025-09-11,260.6268
125497,2025-09-11,928.864
118636,2025-09-11,34.996
119552,2025-09-11,125.8759
101208,2025-09-11,389.3616
100025,2025-09-11,31.0405
100016,2025-09-11,597.1891
149324,2025-09-11,189.1421
148568,2025-09-11,174.4138
119094,2025-09-11,173.425
149324,2025-09-12,195.2326
148568,2025-09-12,174.0744
120843,2025-09-12,131.6601
102887,2025-09-12,403.5553
118634,2025-09-12,105.2236
120842,2025-09-12,73.5818
102885,2025-09-12,167.4997
125498,2025-09-12,133.3088
118635,2025-09-12,294.0161
149322,2025-09-12,538.7054
101206,2025-09-12,570.8526
101208,2025-09-12,389.5122
120507,2025-09-12,369.2874
100025,2025-09-12,31.0373
100016,2025-09-12,587.2409
119551,2025-09-12,111.0189
125497,2025-09-12,925.5899
120505,2025-09-12,372.8666
118633,2025-09-12,77.0778
102886,2025-09-12,148.661
120504,2025-09-12,132.5969
120844,2025-09-12,4050.2111
119552,2025-09-12,126.7663
119093,2025-09-12,53.049
148567,2025-09-12,216.8007
119094,2025-09-12,172.8589
120506,2025-09-12,330.1739
119598,2025-09-12,214.6766
119092,2025-09-12,49.638
119599,2025-09-12,90.4692
148569,2025-09-12,70.0669
120841,2025-09-12,372.9986
119120,2025-09-12,52.7356
101207,2025-09-12,61.5378
118636,2025-09-12,34.9235
100033,2025-09-12,260.1357
149323,2025-09-12,224.2608
118632,2025-09-12,93.2934
119095,2025-09-12,72.8205
120503,2025-09-12,109.4397
118636,2025-09-15,34.8503
148567,2025-09-15,215.2349
119095,2025-09-15,72.4675
120506,2025-09-15,331.9583
120842,2025-09-15,72.9125
118635,2025-09-15,291.1683
100016,2025-09-15,589.9366
148568,2025-09-15,173.5253
100033,2025-09-15,257.2852
120841,2025-09-15,375.0784
120503,2025-09-15,109.2178
120505,2025-09-15,375.086
119552,2025-09-15,126.259
119094,2025-09-15,172.1495
118633,2025-09-15,77.0699
119093,2025-09-15,52.5391
148569,2025-09-15,70.466
119120,2025-09-15,52.8424
149323,2025-09-15,225.5358
119092,2025-09-15,49.1137
119551,2025-09-15,112.4959
120843,2025-09-15,130.8951
120507,2025-09-15,369.4974
101206,2025-09-15,572.0726
102887,2025-09-15,405.9419
102886,2025-09-15,151.5678
100025,2025-09-15,30.9785
102885,2025-09-15,166.1543
149322,2025-09-15,546.0164
101208,2025-09-15,389.6242
120844,2025-09-15,4051.9421
120504,2025-09-15,132.8247
119598,2025-09-15,221.5342
118632,2025-09-15,94.4044
118634,2025-09-15,105.4121
125497,2025-09-15,917.7939
125498,2025-09-15,134.2012
119599,2025-09-15,91.4207
149324,2025-09-15,198.2155
101207,2025-09-15,61.4914
149324,2025-09-16,202.886
102887,2025-09-16,413.7845
149322,2025-09-16,553.3416
119120,2025-09-16,53.0026
120843,2025-09-16,131.6699
120503,2025-09-16,108.995
100033,2025-09-16,252.2713
102886,2025-09-16,153.9377
119552,2025-09-16,126.0697
119095,2025-09-16,70.5128
119093,2025-09-16,53.2593
148567,2025-09-16,216.3883
120506,2025-09-16,327.1893
120504,2025-09-16,133.3181
148568,2025-09-16,174.252
118636,2025-09-16,34.8742
125498,2025-09-16,136.7562
149323,2025-09-16,228.1038
125497,2025-09-16,925.2601
101207,2025-09-16,61.08
100016,2025-09-16,595.7237
119599,2025-09-16,91.8789
119094,2025-09-16,171.1357
118635,2025-09-16,292.7266
100025,2025-09-16,31.0582
119598,2025-09-16,218.6818
101208,2025-09-16,389.4725
101206,2025-09-16,575.7173
118633,2025-09-16,77.9482
102885,2025-09-16,164.9916
148569,2025-09-16,69.9074
120507,2025-09-16,369.6068
120505,2025-09-16,376.0892
118634,2025-09-16,107.7006
120842,2025-09-16,72.4992
119092,2025-09-16,49.4992
119551,2025-09-16,111.8846
120841,2025-09-16,372.4698
120844,2025-09-16,4053.2146
118632,2025-09-16,93.602
100016,2025-09-17,595.6052
148569,2025-09-17,70.0475
119598,2025-09-17,217.5737
149323,2025-09-17,226.4981
120841,2025-09-17,374.5224
118636,2025-09-17,34.8305
101207,2025-09-17,60.2012
100025,2025-09-17,31.0989
101208,2025-09-17,389.5448
148567,2025-09-17,217.3298
102886,2025-09-17,155.3388
118635,2025-09-17,292.3401
120503,2025-09-17,109.4577
120506,2025-09-17,327.3174
120843,2025-09-17,129.7156
120505,2025-09-17,385.3923
119092,2025-09-17,48.8413
119120,2025-09-17,53.1102
102887,2025-09-17,412.4444
118634,2025-09-17,107.5417
120507,2025-09-17,369.7271
120504,2025-09-17,131.9567
119551,2025-09-17,113.7344
125498,2025-09-17,137.0397
119095,2025-09-17,69.6517
149322,2025-09-17,553.9369
149324,2025-09-17,194.4953
100033,2025-09-17,250.2313
119599,2025-09-17,89.1787
119552,2025-09-17,125.0335
119093,2025-09-17,53.284
102885,2025-09-17,168.1443
120844,2025-09-17,4053.7094
125497,2025-09-17,932.3764
118633,2025-09-17,78.1314
148568,2025-09-17,174.5049
101206,2025-09-17,574.7822
119094,2025-09-17,172.1898
118632,2025-09-17,93.2319
120842,2025-09-17,72.9881
118633,2025-09-18,79.3848
120841,2025-09-18,371.9533
